#AUTOGENERATED	DONT EDIT
^ESCTAC420088	Acute necrotising viral encephalitis
^ESCTAC476765	Actinomycotic meningitis
^ESCTAC476935	Acute and subacute haemorrhagic leucoencephalitis [Hurst]
^ESCTAC476936	Acute and subacute hemorrhagic leukoencephalitis [Hurst]
^ESCTAC500429	Acute viral encephalitis
^ESCTAC500479	Acute viral transverse myelitis
^ESCTAC500489	Actinomycotic brain abscess
^ESCTAC514811	Acute neurological rabies
^ESCTAC710127	Acute nonparalytic poliomyelitis due to human poliovirus 1
^ESCTAC710128	Acute nonparalytic poliomyelitis caused by human poliovirus 1
^ESCTAC732251	Acute bulbar poliomyelitis due to Human poliovirus 2
^ESCTAC732252	Acute bulbar poliomyelitis caused by Human poliovirus 2
^ESCTAC732253	Acute poliomyelitis due to Human poliovirus 1
^ESCTAC732254	Acute poliomyelitis caused by Human poliovirus 1
^ESCTAC733258	Acute bulbar poliomyelitis due to Human poliovirus 1
^ESCTAC733259	Acute bulbar poliomyelitis caused by Human poliovirus 1
^ESCTAC733260	Acute paralytic poliomyelitis due to Human poliovirus 1
^ESCTAC733261	Acute paralytic poliomyelitis caused by Human poliovirus 1
^ESCTAC733714	Acute paralytic poliomyelitis due to Human poliovirus 2
^ESCTAC733715	Acute paralytic poliomyelitis caused by Human poliovirus 2
^ESCTAC733903	Acute paralytic poliomyelitis due to Human poliovirus 3
^ESCTAC733904	Acute paralytic poliomyelitis caused by Human poliovirus 3
^ESCTAC781444	Acquired prion disease
^ESCTAC782245	Actinomycetales meningitis
^ESCTAC826959	Acute viral meningitis
^ESCTAE781418	Aerobic gram-negative coccus meningitis
^ESCTAE781420	Aerobic gram-negative bacillus meningitis
^ESCTAI605296	AIDS virus with aseptic meningitis
^ESCTAL782275	Alphavirus encephalitis
^ESCTAM294787	Amebic brain abscess
^ESCTAM500456	Amoebic encephalitis
^ESCTAM500457	Amebic encephalitis
^ESCTAM672929	Amoebic infection of central nervous system
^ESCTAM672930	Amebic infection of central nervous system
^ESCTAN273017	Anterior acute poliomyelitis specified as nonparalytic
^ESCTAN273019	Anterior acute poliomyelitis, nonparalytic
^ESCTAN660196	Anterior acute poliomyelitis
^ESCTAN781051	Anthrax meningitis
^ESCTAR476798	Arbovirus encephalitis
^ESCTAR476799	Arboviral encephalitis
^ESCTAR659843	Armstrongs disease
^ESCTAR804123	Arbovirus meningitis
^ESCTAS344503	Aseptic meningitis, viral
^ESCTAS514953	Asymptomatic secondary neurosyphilis
^ESCTAS596656	Aspiration of brain abscess
^ESCTAU358061	Australian encephalitis
^ESCTAU358062	Australian arboencephalitis
^ESCTAU358063	Australian X disease
^ESCTBA440436	Bacterial infection of central nervous system
^ESCTBA442273	Bacterial infectious disease of brain
^ESCTBA500423	Bacterial ventriculitis
^ESCTBA500424	Bacterial ventriculitis, brain
^ESCTBA500452	Bacterial encephalitis
^ESCTBA679783	Bartonella henselae neuroretinitis
^ESCTBA705089	Bacterial meningitis due to Gram-negative bacteria
^ESCTBA705092	Bacterial meningitis caused by Gram-negative bacteria
^ESCTBA730062	Bacterial meningomyelitis
^ESCTBA730689	Bacterial meningoencephalitis
^ESCTBA781427	Bacterial myelitis
^ESCTBA781437	Bacterial spinal cord abscess
^ESCTBE335446	Benign myalgic encephalomyelitis
^ESCTBE383305	Benign multirecurrent endothelioleucocytal meningitis
^ESCTBE383306	Benign multirecurrent endothelioleukocytal meningitis
^ESCTBI276833	Biundulant meningoencephalitis
^ESCTBL672933	Blastomyces infection of central nervous system
^ESCTBM406377	BM - Bacterial meningitis
^ESCTBO672934	Borrelia infection of central nervous system
^ESCTBR500491	Brainstem pyogenic abscess
^ESCTBR672935	Brucella infection of the central nervous system
^ESCTBV308702	B virus infection
^ESCTCA500494	Candidal brain abscess
^ESCTCA669495	California serogroup viral meningitis
^ESCTCA690173	California encephalitis virus infection neuroinvasive disease
^ESCTCA690175	California encephalitis
^ESCTCA690176	California meningoencephalitis virus disease
^ESCTCA690177	California viral encephalitis
^ESCTCA691219	Cache Valley encephalitis
^ESCTCA692273	California serogroup virus neuroinvasive disease
^ESCTCE276834	Central European tick-borne encephalitis
^ESCTCE276836	CEE - Central European encephalitis
^ESCTCE291626	Cerebrospinal nematodiasis
^ESCTCE308703	Cercopithecine herpesvirus 1 disease
^ESCTCE476759	Cerebrospinal meningitis
^ESCTCE476804	Cerebral toxoplasmosis
^ESCTCE500488	Cerebral pyogenic abscess
^ESCTCE500490	Cerebral actinomycoma
^ESCTCE500495	Cerebral hydatid cyst
^ESCTCE500496	Cerebral cysticercosis
^ESCTCE515141	Central nervous system candidiasis
^ESCTCE515142	Central nervous system candidosis
^ESCTCE515288	Cerebral loiasis
^ESCTCE515322	Cerebral gnathostomiasis
^ESCTCE591130	Central nervous system viral infection
^ESCTCE591437	Cerebellar pyogenic abscess
^ESCTCE690174	CE - California encephalitis
^ESCTCH291079	Chronic eosinophilic meningitis
^ESCTCH316794	Chronic benign lymphocytic meningitis
^ESCTCH500405	Chronic echovirus meningoencephalitis
^ESCTCH500447	Chronic viral encephalitis
^ESCTCH672937	Chlamydial infection of the central nervous system
^ESCTCH795773	Chronic diarrhoea with hereditary sensory and autonomic neuropathy
^ESCTCH795775	Chronic diarrhea with hereditary sensory and autonomic neuropathy
^ESCTCJ251098	CJD - Creutzfeldt-Jakob disease
^ESCTCN476835	CNS abscess
^ESCTCO324814	Coccidioidomycosis meningitis
^ESCTCO500403	Coxsackie A viral meningitis
^ESCTCO500404	Coxsackie B viral meningitis
^ESCTCO672938	Coccidioides infection of the central nervous system
^ESCTCO672939	Coxsackievirus infection of the central nervous system
^ESCTCR251095	Creutzfeldt-Jakob disease
^ESCTCR251101	Creutzfeldt Jakob disease
^ESCTCR593165	Creutzfeldt-Jakob variant disease
^ESCTCR672940	Cryptococcus infection of the central nervous system
^ESCTCY672941	Cytomegalovirus infection of the central nervous system
^ESCTCY725027	Cysticercosis of brain
^ESCTCY782283	Cytomegalovirus meningitis
^ESCTCY782386	Cysticercosis encephalitis
^ESCTDA476795	Dawsons inclusion body encephalitis
^ESCTDE334164	Dementia paralytica
^ESCTDE346929	Derriengue
^ESCTDE384966	Dementia paralytica juvenilis
^ESCTDE795514	Dementia with progressive multifocal leukoencephalopathy
^ESCTDE795515	Dementia co-occurrent and due to progressive multifocal leukoencephalopathy
^ESCTDI276832	Diphasic meningoencephalitis
^ESCTDI276835	Diphasic milk fever
^ESCTDI500985	Diphtheritic neuropathy
^ESCTDI846429	Diphtheria radiculomyelitis
^ESCTEA689945	Eastern equine encephalitis virus infection
^ESCTEA690768	Eastern equine encephalitis virus neuroinvasive disease
^ESCTEA690771	Eastern equine encephalomyelitis
^ESCTEC476785	Echovirus meningitis
^ESCTEC672942	Echovirus infection of the central nervous system
^ESCTEC782382	Echinococcosis encephalitis
^ESCTEE690769	EEE
^ESCTEE690770	EEE - Eastern equine encephalitis
^ESCTEH672943	Ehrlichia infection of the central nervous system
^ESCTEM295250	EM - Enteroviral meningitis
^ESCTEN276830	Encephalitis due to European subtype of tick-borne encephalitis virus
^ESCTEN289318	Encephalitis in listeriosis
^ESCTEN305522	Encephalitis, viral
^ESCTEN314725	Encephalitis due to Langat virus
^ESCTEN314727	Encephalitis caused by Langat virus
^ESCTEN326834	Encephalitis, Western equine
^ESCTEN335865	Encephalitis, Japanese
^ESCTEN364775	Enteroviral encephalomyelitis
^ESCTEN474247	Encephalitis due to Far Eastern tick-borne encephalitis virus
^ESCTEN500477	Encephalopathy in Whipple disease
^ESCTEN599275	Encephalitis due to influenza
^ESCTEN599276	Encephalitis caused by influenza
^ESCTEN599301	Encephalitis caused by influenza-virus identified
^ESCTEN659536	Encephalomyelitis caused by lymphocytic choriomeningitis virus
^ESCTEN672954	Enterovirus infection of the central nervous system
^ESCTEN687877	Encephalitis due to Siberian tick-borne encephalitis virus
^ESCTEN687879	Encephalitis caused by Siberian tick-borne encephalitis virus
^ESCTEN689946	Encephalitis, Eastern equine
^ESCTEN690941	Encephalitis, St-Louis
^ESCTEN692160	Encephalitis due to protozoa
^ESCTEN692161	Encephalitis caused by protozoa
^ESCTEN694431	Encephalitis due to rickettsia
^ESCTEN694432	Encephalitis caused by rickettsia
^ESCTEN707893	Encephalitis caused by human herpes simplex virus
^ESCTEN709137	Encephalitis due to Herpesviridae
^ESCTEN709138	Encephalitis due to Herpesvirus
^ESCTEN709140	Encephalitis caused by Herpesvirus
^ESCTEN709141	Encephalitis caused by Herpesviridae
^ESCTEN725101	Encephalitis due to human herpesvirus 6 infection
^ESCTEN725102	Encephalitis caused by human herpesvirus 6 infection
^ESCTEN769821	Encephalitis caused by tick-borne encephalitis virus
^ESCTEN782191	Enterobacter meningitis
^ESCTEN782237	Enterococcus meningitis
^ESCTEN782274	Encephalitis caused by Alphavirus
^ESCTEN782293	Encephalitis caused by Polyoma virus
^ESCTEN782316	Encephalitis caused by Rubulavirus
^ESCTEN782320	Encephalitis caused by Hendra virus
^ESCTEN782322	Encephalitis caused by Nipah virus
^ESCTEN782366	Encephalitis caused by Trypanosoma brucei
^ESCTEN782367	Encephalitis caused by African trypanosomiasis
^ESCTEN782371	Encephalitis caused by Schistosoma
^ESCTEN782373	Encephalitis caused by Schistosoma haematobium
^ESCTEN782375	Encephalitis caused by Schistosoma mansoni
^ESCTEN782377	Encephalitis caused by Schistosoma japonicum
^ESCTEN782381	Encephalitis caused by Echinococcus granulosus
^ESCTEN782385	Encephalitis caused by Taenia solium
^ESCTEN782387	Encephalitis caused by Coenurus cerebralis
^ESCTEN783316	Enterovirus 71 meningitis
^ESCTEN783318	Enterovirus 70 meningitis
^ESCTEN785758	Encephalitis caused by Venezuelan equine encephalomyelitis virus
^ESCTEN804545	Encephalopathy due to H1N1 influenza
^ESCTEN804546	Encephalopathy caused by H1N1 influenza
^ESCTEN845853	Encephalitis due to Actinomyces
^ESCTEN845854	Encephalitis caused by Actinomyces
^ESCTEN931560	Encephalopathy due to influenza A
^ESCTEN931561	Encephalopathy caused by influenza A
^ESCTEO340096	Eosinophilic meningoencephalitis
^ESCTEO515323	Eosinophilic gnathostomal myeloencephalitis
^ESCTEO692197	Eosinophilic meningoencephalitis due to Angiostrongylus cantonensis
^ESCTEO692198	Eosinophilic meningoencephalitis caused by Angiostrongylus cantonensis
^ESCTEO795493	Eosinophilic meningitis due to Angiostrongylus cantonensis
^ESCTEP273018	Epidemic acute poliomyelitis specified as non paralytic
^ESCTEP273020	Epidemic acute poliomyelitis, non paralytic
^ESCTEP476758	Epidemic meningitis
^ESCTEP500484	Epidural supratentorial pyogenic abscess
^ESCTEP620715	Epidural infratentorial pyogenic abscess
^ESCTEP660080	Epidemic acute poliomyelitis
^ESCTEP672955	Epstein Barr virus infection of the central nervous system
^ESCTER372445	Erb-Charcot syndrome
^ESCTES672956	Escherichia coli infection of the central nervous system
^ESCTEV464568	Evacuation of intracranial subdural abscess
^ESCTEX350717	Extradural abscess
^ESCTEX500485	Extradural supratentorial pyogenic abscess
^ESCTEX620714	Extradural infratentorial pyogenic abscess
^ESCTFA385338	Fatal familial insomnia
^ESCTFA385340	Familial fatal insomnia
^ESCTFA474249	Far Eastern tick-borne encephalitis
^ESCTFA773790	Familial Creutzfeldt-Jakob
^ESCTFA781383	Familial Alzheimer-like prion disease
^ESCTFC773791	fCJD (Familial Creutzfeldt-Jakob disease)
^ESCTFF385339	FFI - Familial fatal insomnia
^ESCTFU316161	Fungal infection of brain
^ESCTFU440437	Fungal infection of central nervous system
^ESCTFU440438	Fungal central nervous system infection
^ESCTFU500425	Fungal ventriculitis
^ESCTFU500426	Fungal ventriculitis, brain
^ESCTFU500454	Fungal encephalitis
^ESCTFU726566	Fungal infection of cerebrum
^ESCTFU781429	Fungal myelitis
^ESCTGA500462	GAE - Granulomatous amoebic encephalomyelitis
^ESCTGA500464	GAE - Granulomatous amebic encephalomyelitis
^ESCTGE334163	General paresis
^ESCTGE334167	General paresis of the insane
^ESCTGE359182	Gerstmann-Straussler-Scheinker syndrome
^ESCTGO672957	Gonococcal infection of the central nervous system
^ESCTGP334168	GPI - General paresis of the insane
^ESCTGR500460	Granulomatous amoebic encephalitis
^ESCTGR500463	Granulomatous amoebic encephalomyelitis
^ESCTGR500466	Granulomatous amebic encephalomyelitis
^ESCTGR500467	Granulomatous amebic encephalitis
^ESCTGR705090	Gram-negative bacterial meningitis
^ESCTGR782232	Group B streptococcal meningitis
^ESCTGS359183	GSS - Gerstmann-Straussler-Scheinker syndrome
^ESCTHA259364	Haemophilus influenzae meningitis
^ESCTHA672958	Haemophilus infection of the central nervous system
^ESCTHE287152	Herpesviral meningitis
^ESCTHE308700	Herpesvirus B infection
^ESCTHE308701	Herpes simiae infection
^ESCTHE374397	Herpetic acute necrotising encephalitis
^ESCTHE374398	Herpetic acute necrotizing encephalitis
^ESCTHE500446	Herpes simiae encephalitis
^ESCTHE672963	Herpes virus infection of the central nervous system
^ESCTHE709139	Herpes encephalitis
^ESCTHE782279	Herpes simplex infection of central nervous system
^ESCTHE782321	Hendra virus encephalitis
^ESCTHE803101	Herpes zoster myelitis
^ESCTHI500449	HIV - Human immunodeficiency virus leukoencephalopathy
^ESCTHI500451	HIV - Human immunodeficiency virus leucoencephalopathy
^ESCTHI605295	HIV infection with aseptic meningitis
^ESCTHI660200	HIV - Human immunodeficiency virus encephalitis
^ESCTHI672964	Histoplasma infection of central nervous system
^ESCTHI711985	Histoplasmosis of spinal cord
^ESCTHI711986	Histoplasma infection of spinal cord
^ESCTHT771730	HTLV-I-associated myelopathy
^ESCTHU500448	Human immunodeficiency virus leucoencephalopathy
^ESCTHU500450	Human immunodeficiency virus leukoencephalopathy
^ESCTHU605297	Human immunodeficiency virus (HIV) infection with aseptic meningitis
^ESCTHU605298	Human immunodeficiency virus infection with aseptic meningitis
^ESCTHU659236	Human immunodeficiency virus encephalopathy
^ESCTHU660199	Human immunodeficiency virus encephalitis
^ESCTHU660464	Human rabies
^ESCTHU771728	Human T-cell lymphotropic virus 1-associated myelopathy
^ESCTHU782281	Human herpesvirus 4 meningitis
^ESCTHY272445	Hydrophobia
^ESCTIA773559	Iatrogenic Jakob-Creutzfeldt disease
^ESCTIA773560	Iatrogenic Creutzfeldt-Jakob disease
^ESCTIC335445	Iceland disease
^ESCTIM688810	Immunosuppressive measles encephalitis
^ESCTIN272826	Intraspinal subdural abscess
^ESCTIN353472	Intraspinal epidural abscess
^ESCTIN353474	Intraspinal extradural abscess
^ESCTIN440435	Infectious disease of central nervous system
^ESCTIN441190	Infectious disease of brain
^ESCTIN500443	Infectious mononucleosis encephalitis
^ESCTIN500497	Intraspinal pyogenic abscess
^ESCTIN514809	Incubating rabies
^ESCTIN601382	Infective encephalitis
^ESCTIN601383	Infective meningitis
^ESCTIN601384	Infective ventriculitis
^ESCTIN601385	Infective ventriculitis, brain
^ESCTIN659483	Infantile paralysis
^ESCTIN711987	Infection of spinal cord due to Histoplasma
^ESCTIN711988	Infection of spinal cord caused by Histoplasma
^ESCTIN712002	Intramedullary abscess of spinal cord due to Histoplasma
^ESCTIN712003	Intramedullary histoplasma spinal cord abscess
^ESCTIN712005	Intramedullary abscess of spinal cord caused by Histoplasma
^ESCTIN773335	Infection of central nervous system caused by Borrelia burgdorferi
^ESCTIN773792	Inherited Creutzfeldt-Jakob disease
^ESCTIN781424	Infection causing myelitis
^ESCTIN781425	Infectious myelitis
^ESCTIN781434	Infection causing encephalomyelitis
^ESCTIN781435	Infectious encephalomyelitis
^ESCTIN781439	Infection causing spinal subdural cyst
^ESCTIN781441	Infection causing spinal epidural cyst
^ESCTIN781454	Infection causing inflammation of optic nerve
^ESCTIN781455	Infectious optic neuropathy
^ESCTIN782278	Infection of central nervous system caused by Herpes simplex virus
^ESCTIN785759	Infection causing multiple abscesses of brain
^ESCTIN785764	Infection causing parkinsonism
^ESCTIN785765	Infectious parkinsonism
^ESCTIN785766	Infection causing chorea
^ESCTIN785767	Infectious chorea
^ESCTIN795484	Invasive aspergillosis of brain
^ESCTIN795485	Invasive cerebral aspergillosis
^ESCTJA335860	Japanese encephalitis virus disease
^ESCTJA335861	Japanese encephalitis
^ESCTJA335862	Japanese B encephalitis
^ESCTJA669491	Jamestown Canyon virus encephalitis
^ESCTJA669494	Jamestown Canyon virus meningitis
^ESCTJB335864	JBE - Japanese B encephalitis
^ESCTJC251099	JCD - Jakob-Creutzfeldt disease
^ESCTJU361851	Juvenile taboparesis
^ESCTJU384967	Juvenile general paresis
^ESCTJU514940	Juvenile tabes dorsalis
^ESCTKE669493	Keystone virus encephalitis
^ESCTKE669498	Keystone virus meningitis
^ESCTKU500439	Kumlinge virus encephalitis
^ESCTLA349275	La Crosse encephalitis
^ESCTLA349276	LAC - La Crosse encephalitis
^ESCTLA349277	La Crosse virus encephalitis
^ESCTLA500413	Late congenital syphilitic meningitis
^ESCTLA500453	Late syphilitic encephalitis
^ESCTLA549159	Late quaternary neurosyphilis
^ESCTLA669496	La Crosse meningitis
^ESCTLB757734	LBSL - Leukoencephalopathy with brainstem and spinal cord involvement with lactate elevation
^ESCTLC659842	LCM - Lymphocytic choriomeningitis
^ESCTLE514795	Legionella encephalopathy
^ESCTLE672966	Leptospira infection of the central nervous system
^ESCTLE757733	Leukoencephalopathy with brainstem and spinal cord involvement and lactate elevation
^ESCTLI289317	Listeria meningoencephalitis
^ESCTLI300853	Listeria meningitis
^ESCTLI514711	Listeria cerebritis
^ESCTLI672967	Listeria infection of the central nervous system
^ESCTLY272446	Lyssa
^ESCTLY659537	Lymphocytic choriomeningitis virus encephalomyelitis
^ESCTMA500427	Malignant ventriculitis
^ESCTMA500428	Malignant ventriculitis, brain
^ESCTME272549	Meningitis due to Cryptococcus
^ESCTME278476	Meningoencephalitis due to acquired toxoplasmosis
^ESCTME314521	Meningoencephalitis caused by mumps
^ESCTME334746	Meningoencephalitis due to Naegleria
^ESCTME334747	Meningoencephalitis caused by Naegleria
^ESCTME344506	Meningitis, viral
^ESCTME388824	Meningoeruptive syndrome
^ESCTME406378	Meningitis, bacterial
^ESCTME476760	Meningococcal cerebrospinal fever
^ESCTME476764	Meningitis caused by typhoid fever
^ESCTME476768	Meningitis caused by pertussis
^ESCTME476770	Meningitis caused by bacillus pyocyaneus
^ESCTME476776	Meningitis caused by Friedlander bacillus
^ESCTME476777	Meningitis caused by klebsiella pneumoniae
^ESCTME476790	Meningeal sarcoidosis
^ESCTME476792	Meningitis with clear cerebrospinal fluid
^ESCTME500412	Meningitis in Lyme disease
^ESCTME514957	Meningovascular syphilis - quaternary stage
^ESCTME514958	Meningovascular syphilis
^ESCTME603005	Meningococcal meningitis with acute meningococcal septicemia
^ESCTME604295	Meningococcal meningitis with meningococcal septicemia
^ESCTME672968	Measles of the central nervous system
^ESCTME688809	Measles inclusion body encephalitis
^ESCTME695681	Meningitis due to Klebsiella mobilis
^ESCTME695682	Meningitis caused by Klebsiella mobilis
^ESCTME695683	Meningitis caused by Enterobacter aerogenes
